nucleosome	CTCF	H3K27me3	H3K9me3
169.135726045069	1.93510423261772	0.323329784806266	0.381737114590775
168.997754029769	1.93301606735261	0.323149357199516	0.381726886430194
169.939157250769	1.93287209641687	0.323599427503156	0.381891919422358
169.876928516284	1.93231401156688	0.323367439436974	0.381515176380657
170.416246400412	1.93279020802045	0.322594417262836	0.381292778059331
170.257778982037	1.93285101393488	0.321263448425143	0.38042273824234
170.348038002904	1.93269473073187	0.321522250907236	0.380115892831112
171.647388123842	1.93332468690988	0.321548419483912	0.380157213146286
171.036758608835	1.93415929865177	0.322023176177996	0.380264758075732
170.983195441645	1.93224575572131	0.321029655348574	0.380065902857508
170.775321507108	1.93369108987459	0.32120182720536	0.379980747351302
169.97580448496	1.93307899402842	0.32064742751775	0.380388838512107
169.858818176306	1.93369120258653	0.320388465391387	0.380777388193262
170.15603133492	1.93371912129753	0.320042080144943	0.381341657691263
169.77524339712	1.93377292233906	0.319266465044018	0.38258883103508
170.09285760745	1.9341179868044	0.319702229242075	0.381910764731557
170.335163002678	1.93414801829211	0.318790631029248	0.381685433791328
169.760045367665	1.93461225302648	0.317601885024349	0.381365225494624
168.802203256406	1.9347538613727	0.318687228134131	0.381513206488601
168.616261832476	1.93449078705582	0.318786602024413	0.381454820607353
168.245875471027	1.93529597990792	0.318382882347624	0.381658020591449
168.975911131111	1.93492756889979	0.318947806425071	0.381245353745273
169.140480515034	1.93657374004992	0.318213743470163	0.380913734917505
173.319671762055	1.9378688028008	0.31865249337336	0.380206635305505
173.595704456322	1.93712740880594	0.318278551588839	0.38011079714197
174.693604884305	1.93729618934855	0.318022484232693	0.380469817543979
178.149179547072	1.93755298834633	0.31766613235544	0.378946203211917
179.421094792528	1.93794289504576	0.316646393550668	0.378886121969841
180.942502377119	1.93810275283368	0.31582949275347	0.379491525138378
180.026343114983	1.93902398959029	0.316096348496393	0.379525188561671
182.319851347364	1.93954225648907	0.315486801483369	0.379627160235259
183.0163760032	1.93998035730563	0.315748572281043	0.378840223750696
181.695605529109	1.93843972402224	0.3167304715975	0.379414856557446
181.787717419054	1.93875619257568	0.316850619799047	0.380196107694655
181.120455026759	1.93896626958427	0.316301316258402	0.38057942269188
184.107216320657	1.93991053850676	0.316188239538395	0.381569486419143
184.852098222586	1.93773948497028	0.316142749187445	0.382273079536668
184.566799516825	1.93692020390559	0.317264364563259	0.382694859040387
185.816468362373	1.93660235671791	0.317412906813888	0.383403825832042
185.11830767254	1.93558054943571	0.316872814056619	0.383798105479192
183.693108227776	1.93671598348257	0.316467286971795	0.383333743262652
183.249455396865	1.93819296738909	0.316529671272518	0.383555431926437
179.627327889747	1.93922465243224	0.316431801355115	0.383343249185482
179.682761307059	1.93880394656853	0.316450754579088	0.383408670257648
178.907674425857	1.93929938076551	0.317844006880595	0.384033804935124
177.544079816116	1.9380392839722	0.318290261297359	0.383945840357338
173.889034556544	1.93896749427817	0.318606520492572	0.383884126224628
166.63881971796	1.93776727713565	0.319211918064176	0.383316010810087
165.727107494098	1.93796476244927	0.319100334527876	0.384241656420425
165.437357979195	1.93696817164512	0.320030797918252	0.384986193976066
164.338242834208	1.93687347336731	0.319912972746899	0.384993625170158
166.26805897444	1.93626448599513	0.320394383696381	0.385003936573458
169.323692554348	1.93707303366865	0.320444786197996	0.385107011889691
169.695269241095	1.93713156699975	0.320946309910609	0.385613879688919
168.303133886099	1.93603297794316	0.319674936055481	0.385870264565582
169.466293818116	1.93548713521991	0.319720758643693	0.385723705598324
171.898054343596	1.93524304186761	0.319140812419711	0.386447828943447
170.189342493764	1.93625028194981	0.319205568225958	0.38781773109268
169.536023518349	1.93599310582328	0.319025301949422	0.387552058826632
169.525390091278	1.93504319716037	0.319225546366649	0.387446937522291
168.915390877357	1.93570561925056	0.318811521601435	0.387163720154448
169.034106743366	1.93680951982895	0.320481301058928	0.387368723458799
166.197007229472	1.93571821427944	0.320345683418874	0.38777658778641
173.807003813609	1.93540280127394	0.320016779998011	0.387867088570082
174.067275817008	1.93584066616965	0.320275321568204	0.387042861070381
173.402621522694	1.93558150871171	0.320871703536521	0.387451207479513
174.233497415896	1.93468470284085	0.321833404250962	0.385754495381672
175.984968904702	1.93548684394037	0.321560690774188	0.386606750027851
176.516079148249	1.9342193938423	0.322628022199549	0.387035781755714
177.101009822573	1.93231256472472	0.323268421740082	0.38773430598177
176.926401930052	1.93209842956318	0.322339991222811	0.387270251879658
177.291449663288	1.93245554043674	0.322994258762235	0.387652281519322
178.189913758114	1.93180452953505	0.322947040305366	0.387614923339447
177.606099363085	1.93058250007131	0.322953576456843	0.388170261461573
178.025475373554	1.93003446266657	0.322506628951762	0.388412401554029
179.009988466529	1.93035523069537	0.322165734884376	0.388756959518124
176.842611471145	1.93147887932232	0.321676309204982	0.389190825858055
178.291193865752	1.9318910356718	0.321752986080585	0.38947877254311
197.793322336419	1.93075662504454	0.321496783189204	0.390699277569105
197.567110746014	1.93116120745854	0.321549691266467	0.38990351988695
199.430622899644	1.92879118187948	0.321876387330321	0.389827085825293
200.457591983412	1.92961331690995	0.322030275738238	0.389739287651046
199.759106559928	1.92878158006384	0.322011901903159	0.389479758774296
201.112402201101	1.92974158556484	0.321430014922991	0.389542371286584
200.961143256824	1.9282555282411	0.320618935738869	0.389230362960557
201.439505614027	1.92831996753581	0.320469536155647	0.388127718237489
200.807571007931	1.92749473884541	0.320799162768023	0.388024437049039
201.08281086398	1.92691456583925	0.320668756556827	0.388947406208855
200.653065961684	1.92587107701543	0.320315128098742	0.387791791776304
200.929161200557	1.9238155718054	0.319272261266579	0.388373724029471
200.840886963413	1.92425858397942	0.319192116246448	0.388679457304953
201.588195194051	1.92341378373732	0.319409078867406	0.387997019051142
202.285324512289	1.92409084379321	0.320029710788248	0.387719560344658
201.852999486602	1.92481655807594	0.319885939274823	0.387647455555188
202.581537884053	1.92473720942708	0.319788443244211	0.387906490537715
203.219875219227	1.9244082673409	0.319770966668317	0.387274261438081
204.98969280923	1.92296343800947	0.318215819004843	0.387247745990766
205.580828450697	1.92244377997726	0.317865328474696	0.387096091648239
205.609183070467	1.92223511202341	0.317760328892171	0.386673402771271
206.082036750058	1.92103529056062	0.318110014563686	0.387417358590288
205.340076392533	1.9208723464763	0.317349112770888	0.387188291803256
203.813079392316	1.92077095793204	0.316911894965922	0.386026372194345
203.635943902974	1.92008469890103	0.317386591042391	0.386821942510687
203.481899698328	1.91990400934488	0.31687947465551	0.386992089040893
203.662580538833	1.9198558920067	0.316923811324626	0.387465011802294
204.152752395454	1.92051129955829	0.316018677142711	0.386702424812483
203.891810173535	1.91852589270263	0.315426556513939	0.386838361922141
202.595884155329	1.91844752998013	0.315318727542335	0.386638922513713
202.692993759344	1.91851273220911	0.315834476170004	0.386395841062972
202.516909563438	1.91833215683364	0.316093913070298	0.385812414458636
202.924466525158	1.91804475472555	0.315508768200742	0.386750773521307
202.365186847324	1.91662561891518	0.315855770843217	0.387221667540333
201.668399139619	1.91746152845855	0.315500954773348	0.386128068804217
201.442201952249	1.91762557536581	0.314743750750717	0.386412321552522
203.641426132487	1.91802068523826	0.314439521861917	0.385944035071247
204.153539361789	1.91901656518077	0.314078896724332	0.385578057635564
203.810279775657	1.91827284050461	0.314472106773648	0.385512381688615
204.497029132739	1.9180971381537	0.313900954025621	0.384986927271943
204.050952350359	1.91712708032612	0.313592177279699	0.385808301349029
204.88766211783	1.91688918796393	0.313364189226722	0.385420397509356
204.879590032007	1.9136356681832	0.313227611955006	0.384568977900954
204.724838213999	1.91414505056396	0.313054755069975	0.384282469076037
204.624023993133	1.91363332756361	0.313808776552616	0.384322837410544
205.401160193523	1.91353754679317	0.312915388911561	0.383815106268514
204.477759541358	1.91304197950075	0.312806607432982	0.383610931128399
204.637339382835	1.91265991922936	0.312545759614301	0.384420907462123
202.205695860196	1.91245836477877	0.314009191803662	0.384756515191331
202.442471489194	1.91148322318802	0.31383188443041	0.385126153524524
200.642356818908	1.91073642304393	0.313234925533921	0.385267738385385
201.769815699096	1.9107016005327	0.313358097919408	0.384737664869809
202.555171261026	1.91109668183554	0.314465465135065	0.384284163730823
201.383291745897	1.90937295106571	0.314277526140248	0.383834313131577
200.86742201893	1.90947105296399	0.314437169331421	0.383769101346389
200.444397459629	1.90979019404551	0.314855416286004	0.383828176090408
201.222770540082	1.90932841788439	0.31557035213314	0.383652022361092
201.635044501104	1.90840869484406	0.316039036008671	0.38374922384516
202.110806917477	1.91437028871418	0.316953404645832	0.384012589018403
203.30823480697	1.90921359930581	0.316626744466809	0.384182976205223
203.768383308168	1.90971474650738	0.316249442480663	0.38394343410311
203.744438643204	1.90993754895429	0.316717091279161	0.382583041287492
202.775486162156	1.91020787567194	0.316960302858005	0.382827708027806
204.262013916332	1.91109735494617	0.316883541807911	0.382007569503616
208.184229967734	1.91101565413878	0.317573967489086	0.381498478131038
207.744620371552	1.91304902944568	0.317515015368117	0.38231164808877
208.486219714357	1.91256786202087	0.317396818130134	0.382876234220649
210.732163779643	1.91283988845205	0.317060805298707	0.382859275055564
209.257185775566	1.91260932101412	0.317336449798736	0.38361963096593
209.503704901598	1.91393293439338	0.317157918758087	0.384159891619452
210.25083194501	1.91532707320817	0.317668377416909	0.383655248481543
210.739113808097	1.91552534930971	0.317498224612671	0.385037893187553
211.053274290063	1.91523724056344	0.317346121775197	0.386241905507974
210.544542233498	1.9168723877699	0.316954244571983	0.386264064757466
209.685487512747	1.91658690341228	0.317644847480129	0.385914384311203
210.769340806988	1.91716162799905	0.317639050438912	0.385896135078411
210.803258786467	1.91842273466831	0.317205589239035	0.384977501395987
210.808955040045	1.91807676905238	0.316964022344928	0.38505258172074
210.527804376316	1.9192470718036	0.3172075238592	0.384857770787987
210.771577538059	1.91785707578169	0.317408150591243	0.384303993989755
211.111329963839	1.91835091114073	0.31843071894292	0.384058793297365
212.67382375187	1.92034665081425	0.317826391170741	0.384032668772077
212.462961569892	1.92113693214839	0.318490084266926	0.383769735989202
213.707170913593	1.92087956424445	0.319170354221106	0.38383618316186
214.371805283313	1.92045025625824	0.319641522573506	0.383256073241574
214.936398704071	1.91558008721878	0.319382383021032	0.383025195691847
215.929952947901	1.91965213560629	0.32053309719962	0.38352013989129
215.80539274006	1.91948138499144	0.321028544086116	0.383196344301485
215.629324809848	1.91983734724515	0.320666703560996	0.382363380516609
215.496378173883	1.91871391912871	0.321601923261306	0.382507462358836
216.29316784633	1.9211941048081	0.321394928391791	0.38229749212475
216.568662200666	1.92133150706089	0.321655939671208	0.3825580773599
215.928962365185	1.92273001947762	0.321215876706172	0.382786373031713
215.584566903628	1.92356397154015	0.3215595278912	0.382563782188946
216.84083610392	1.92275777288787	0.321262233728498	0.383528880560991
217.964455194788	1.9227940892934	0.32161348326953	0.383171960231396
218.254287924064	1.92374434673143	0.32149859538462	0.383111968055288
219.443912954983	1.92346753625521	0.321973483353822	0.383828883968943
219.205287789274	1.92378868245266	0.322250259530843	0.383551211066347
218.935307535198	1.92447940697393	0.32320728156752	0.382517040158007
218.974437064147	1.92556365064991	0.32256750856209	0.382796969737853
221.085329990506	1.92621047675678	0.322961464616017	0.382835134991027
218.782853260548	1.926683725054	0.323782405766342	0.38292948540975
218.814286406622	1.92786952395491	0.323594689938853	0.383723870024676
219.381560184993	1.92772010814655	0.323013534503819	0.383971164063085
219.688274425786	1.92839208862456	0.322975945137263	0.384832967159055
219.689056164684	1.92933519001307	0.323595573370175	0.385028746155786
212.292424239187	1.92999629897338	0.322731089630786	0.385405216868967
215.414134723084	1.93008790362501	0.322776213412204	0.385602344542673
213.777610359743	1.9297847062796	0.323196948775756	0.384788356515769
213.511191262357	1.9316541072842	0.323200174109054	0.385452918830442
214.04563191866	1.93240159280685	0.323700711010749	0.3864221109663
214.8795251892	1.93384210013009	0.324635013468704	0.386534084199038
210.242697004904	1.93388915804547	0.323775868035671	0.386843384993858
208.726194469443	1.92909867947236	0.323320311769223	0.388297679497065
208.57083816176	1.93472823953381	0.324431756327214	0.387910828819921
207.825122552851	1.93479787084403	0.324172267230708	0.389167120070697
206.097876799772	1.93448315401083	0.323812652733327	0.389231888688499
204.240351314731	1.93524147859711	0.323960422532589	0.39041344115333
203.371722917617	1.93576590424188	0.324124686835654	0.391085746459664
203.260785278677	1.93628190480734	0.32429307856373	0.390916635266599
202.84826064928	1.93596575467844	0.324298398209598	0.391658105567902
204.646021076769	1.93679904998602	0.323927657919159	0.392140322706216
204.759566632486	1.93746295214441	0.32486426263887	0.390798501088237
203.466108119817	1.93832435493092	0.324655630675247	0.390433181520652
203.415089131396	1.93782191656496	0.325003656372146	0.390097556334452
200.12563766873	1.93772144556192	0.324737924156678	0.390101175369124
199.906359407944	1.93915754981623	0.324671737759114	0.390433109548551
199.602552270123	1.93919652199032	0.324746563043199	0.390167908820407
200.657340546405	1.93913591791946	0.32499397156062	0.389767625331433
201.867544387963	1.93857407152278	0.324619224802822	0.389289817407486
207.653250610204	1.93937003304869	0.32564562317914	0.388892867301434
206.703527574134	1.93807109282384	0.325604018445449	0.388505386886255
206.755377105388	1.93872118911207	0.32651766021405	0.388800608272286
207.185709857502	1.93936825667142	0.325501068600154	0.388616892793554
209.755785906834	1.93960224139476	0.324528391868649	0.389308488655741
206.718120938451	1.93950148406413	0.324304996637363	0.389579614342317
204.930677770976	1.93909127059567	0.324880156443093	0.389986420845085
205.499453930545	1.93983937595172	0.324180765036958	0.390723058110426
205.796762285309	1.94030383652903	0.323823341880171	0.390410833012697
200.593434996256	1.93996882182777	0.324188739931096	0.390830494118236
201.545024338778	1.93948540658579	0.324038917313448	0.391665371959983
200.850209310959	1.93973959431644	0.324330495948969	0.392225538671859
199.574573843336	1.9403826753943	0.323883916633514	0.392479405789051
198.820964742185	1.94085607163252	0.323872619150384	0.392134835334806
192.018971789817	1.9408345659003	0.323998361069009	0.392901349619814
192.008746902972	1.94117634786798	0.323407278227115	0.391896138112394
180.017286194927	1.94183894961751	0.322908366520654	0.392310258957395
180.745824413086	1.94079860389381	0.32259073312889	0.392521312211597
181.413093004124	1.94267949480743	0.322649757135185	0.391855446237869
181.169383325291	1.94215613033157	0.322408331386973	0.392318443325708
187.354356364785	1.94142559521296	0.321680736339848	0.392026699238465
187.694283720481	1.94210557796844	0.321583929716973	0.392061289424609
188.20146757072	1.94116877823222	0.322000408139943	0.391941123837373
187.74384508847	1.94116975549775	0.32242450412576	0.390675285671024
187.729880085974	1.94139234267077	0.322048798848214	0.389676634956611
188.763664007254	1.94121729409845	0.321897322741511	0.389726028536938
189.882036702031	1.94266180068713	0.322236265947001	0.389816334125315
188.263566333397	1.94310705435216	0.321071074017144	0.38976129469854
187.759293473259	1.94489824511595	0.320829840675179	0.389860614009858
187.677192784865	1.94397679561072	0.320998004524556	0.389370879980852
187.501393183782	1.94508472974327	0.320550365988224	0.388991449042501
187.333744660914	1.94525090037066	0.320435466869512	0.386974058419766
186.232437696082	1.94604654802035	0.319404508935072	0.386145314185148
179.026576818138	1.94588039587309	0.319627760510063	0.385330374908614
186.221747443141	1.94586305096362	0.319678591434742	0.385953597329823
185.502254886322	1.94514320153813	0.320222300723323	0.385340401646051
185.215867679519	1.94527182565739	0.31944262996446	0.385825394506631
186.94681158055	1.94573166124955	0.318439424722573	0.384434870665566
187.957751597026	1.94518367687426	0.318211118107182	0.383885001637527
187.639510554512	1.94641305083618	0.318445047750694	0.383237062797489
187.031254411423	1.94709559041686	0.318340955229861	0.382850389003069
188.883153381559	1.94793163649608	0.317864350149637	0.382275760725059
188.636929031419	1.94769601974377	0.318237888544007	0.381119825304604
188.432693887991	1.94748650786169	0.318576148378221	0.381449298740946
187.977694870318	1.94935715942463	0.318011328861934	0.3811564919534
186.751170365712	1.94965987526381	0.317882257318412	0.37993513938539
187.094239376377	1.95024743974632	0.317900129871269	0.380077638252807
186.120351378012	1.94922708643834	0.317909936080407	0.379704418260071
186.12304235207	1.9493548775793	0.317483440027855	0.379804278411191
188.526570400534	1.94951976176361	0.31742082705359	0.380557203295335
188.778924813586	1.95007534566802	0.316793338156461	0.380397349350605
188.709599021703	1.94972038935624	0.316690298481577	0.3800479270781
189.604679505437	1.95052458663184	0.315558994004164	0.380993216087976
190.310392293498	1.94956638024234	0.315825605389278	0.381573998301176
190.267813711139	1.95073232857487	0.31599112334002	0.380766331522843
190.466828021015	1.95077072273291	0.316209885367566	0.380430409754697
189.597198396659	1.95119330200094	0.317171605234751	0.380025050543379
189.770404461697	1.95124376198805	0.317614968492847	0.379944883530859
189.016271654904	1.95175430101776	0.31723325458907	0.379217379470453
189.333376198113	1.95230261205909	0.317025342238846	0.379275307745063
187.769560313351	1.95323841484119	0.316394222156456	0.379957026457328
187.899352867257	1.95261367710941	0.316219267242113	0.379704386813102
186.776428154751	1.95170648046327	0.315986793292905	0.378270789081151
186.463934015508	1.95293374826787	0.315530988583946	0.378480124032743
185.825113966496	1.95373774406076	0.316979160809736	0.378577060368847
187.535987612258	1.95396017556413	0.316729401838511	0.378757535326638
186.711659343199	1.95428036434876	0.31597900203354	0.378361413689466
185.764791317975	1.95429281191	0.315832647213627	0.379123658719231
185.347916973679	1.95468347025099	0.316047553587616	0.379435557406165
186.180824545297	1.95354388764127	0.315765972895912	0.379520179136318
185.499019299676	1.95487893614159	0.316550119268017	0.38057074992265
184.995732799816	1.95529803801114	0.316772391761403	0.380167441614213
185.53017753302	1.95572415303193	0.316413378521633	0.380972773575
186.460285035905	1.95592847160249	0.316933309937746	0.380485476888285
186.093003833252	1.95483339455192	0.316117176708741	0.380483653154694
187.187972410196	1.95433992551131	0.315357255158094	0.382204841762214
187.881634600031	1.95419344973427	0.315507133306027	0.382753042261854
187.064191105792	1.95445260052715	0.315675672353146	0.382804695804595
187.035146433532	1.95470418425228	0.315677856503876	0.383025344610464
187.293994477584	1.95421674305448	0.315401007808583	0.383181023128976
185.121652208866	1.95516316177723	0.316390319913292	0.382858002631964
185.204647113655	1.95544379822173	0.315487854505853	0.382498109163276
182.26530807572	1.95581518433803	0.315612017430899	0.383338598015751
180.752976074992	1.95531997747261	0.315200159849859	0.385250059616129
181.052399297637	1.95480021100964	0.315292879351532	0.385484200228802
181.002563576804	1.95454419905114	0.314638489538185	0.386405052958
182.707531416685	1.95448814944649	0.314554907345337	0.386099330256415
183.229387779085	1.95602626593405	0.314277561309057	0.385817208439271
186.917615071533	1.95619705127693	0.314774731819486	0.386320548889983
185.081458579829	1.95494081157333	0.314868605485382	0.386663134722847
184.857486899166	1.95469253105743	0.314714740258604	0.386924846205467
185.689037221685	1.9542975602366	0.313951138990938	0.386596873775658
185.080982729453	1.95450936113826	0.313962429441559	0.38612151525868
185.605105417339	1.9545647664382	0.31413400250731	0.385889222102244
186.73016291544	1.95396090671429	0.313769372679489	0.385457849529426
185.640901255546	1.95457687763467	0.31418856573351	0.385438908823308
185.507697391034	1.95403140490968	0.313711612558517	0.385754168860486
185.868676042628	1.95341536262741	0.314508247676525	0.386358988559636
186.366891498785	1.95355775043083	0.314566444553786	0.386675494901515
186.378411966114	1.95341971355763	0.314462590384606	0.386707211502853
186.072600407905	1.95291032204556	0.31528856634796	0.387096724382054
186.529182334657	1.95342842623023	0.315136285330878	0.387253451431144
189.943583184709	1.95479523575062	0.315187168113724	0.38722220207347
190.226693549847	1.95465034599889	0.316058023494426	0.387442262695297
190.309287578765	1.95449552708856	0.316468222415033	0.387793020882299
189.937242809155	1.95433676845043	0.31615512109504	0.387403343885563
190.461354448567	1.95386621278846	0.3155298889264	0.389341793216866
191.68554244651	1.9527750815531	0.315941635582217	0.390308465239934
198.582562234693	1.95251647100847	0.315388545441363	0.390413188961986
199.453031513016	1.95248403872403	0.315028168998696	0.389858786043471
205.60197094227	1.95257581280164	0.315830163051987	0.39068568242769
206.342199317733	1.95252176989528	0.316035057763754	0.390984586452364
210.544984167032	1.95191307445914	0.316512459844014	0.390198969074626
213.370205752595	1.95299088511339	0.316322987427764	0.391427138602119
213.543668421501	1.95169908743561	0.316408610706141	0.392403008795414
215.727930758916	1.95040176224875	0.317049802254622	0.392133186070108
215.536647168749	1.95154137213951	0.316508074825543	0.391701900316315
215.055859877805	1.95139139735328	0.31723536016473	0.391186966842169
218.421970783586	1.95113248693986	0.31838683432907	0.390680953899422
219.894375625098	1.95210567570593	0.318774753307785	0.390668355419179
219.237415806623	1.95261832705414	0.318796753936471	0.390464022436402
217.904373438929	1.95349664527925	0.318905609434795	0.390030425246377
217.998830852159	1.95354902345555	0.318040461069382	0.389353682805508
218.345712138412	1.95156159125868	0.318153816872557	0.390049597627593
219.288759836949	1.95382877421562	0.317730732236435	0.389886233568451
221.350738126063	1.9523686157139	0.317141668062468	0.389455947624056
220.264030282103	1.95146238102279	0.317157677597758	0.389333365798718
226.481790206345	1.95148383782752	0.316992291004457	0.389582410683885
226.188514611094	1.95268638226866	0.316816038453135	0.389573318145664
226.6374305146	1.95316888621289	0.316342248437653	0.38917005952466
228.855324997036	1.95306778009608	0.315667782198701	0.388623384847479
229.181930455974	1.95480680299321	0.31614557313601	0.388285386132653
228.687110237724	1.95380722488199	0.316847252099026	0.388515247132269
229.319190835184	1.95315003550687	0.317768062957908	0.389566584866761
224.816515592281	1.95222836297772	0.318001507451291	0.389296195748828
221.184022140374	1.95264541605054	0.318579266490309	0.388023667376126
221.144138013654	1.95186906314543	0.31887972888079	0.388487045745153
220.377357674465	1.95286569619248	0.318828807661119	0.391513707717344
221.243420955668	1.95245651924788	0.319514243477872	0.388222164627349
229.169626295997	1.95279332107469	0.31941501194341	0.388114461621009
228.304999412166	1.95256055695652	0.31848841924602	0.388165213700749
228.255358281643	1.95312967325943	0.318739928230871	0.388130882639547
228.1472736793	1.95388258399109	0.318924989530105	0.387518603266088
228.808236799967	1.95468284380851	0.319533230083044	0.387620970408909
228.520331059462	1.95570355372922	0.320158272045235	0.387770222135625
226.066716350039	1.95546845119247	0.320075647038616	0.388016159019415
226.122267138069	1.9560428622413	0.32096679958986	0.389140819529785
225.922091746022	1.95712453181916	0.320594649468987	0.388711228350409
225.719237705542	1.95777819518788	0.320848615794114	0.388295697669618
225.696729404491	1.95734491594181	0.320192725229758	0.388098475915439
224.462223735938	1.9564158259742	0.320430915613336	0.387768783640994
226.115388708783	1.95741882814018	0.320563150530569	0.388009047280431
224.852920237103	1.9586560161834	0.320468399700703	0.387423336931147
224.395944437035	1.95887442912955	0.319777938284671	0.387113082728638
224.772059811242	1.9604464905463	0.319992954728186	0.387876256341956
225.801748400149	1.95960968091045	0.320114688882248	0.38735863530524
225.67935852415	1.95912260703785	0.32062462822014	0.387137793253648
218.334549753011	1.95965086905916	0.320570052851993	0.387202193737643
219.214867543835	1.96009635129662	0.321426954278709	0.386563052563624
219.767905111818	1.95907187842143	0.321488888708777	0.385030693627292
219.591811456363	1.96044505013665	0.321633572259132	0.384227942807905
219.05172501263	1.96175038989093	0.321685155803652	0.384891273092063
218.522562202751	1.96209387200487	0.321543860979159	0.384388037508723
218.80300274327	1.96188927389393	0.320701242672472	0.38383084112989
219.575042781845	1.96293602706011	0.32018846043845	0.384960248258021
219.826265220607	1.96342519349454	0.320047654920682	0.383695828322396
219.071358156102	1.9642825145494	0.319347146595643	0.383196081728283
218.058210335222	1.96472971401588	0.318759560847782	0.383369483943146
219.108677752582	1.96560035422608	0.318752778507783	0.382969133255467
219.245868670645	1.96545494529837	0.317706493821187	0.383963874081645
219.3083728581	1.96618908874577	0.317438598676963	0.384147361404778
215.459735122445	1.96417738090508	0.317209750389213	0.384258871706582
211.398462588163	1.96821193749447	0.317147598053922	0.384109569066514
210.538934110812	1.96878716478416	0.31633268481512	0.384454684140547
210.128856289207	1.96956174146648	0.316527328927215	0.385109651499281
209.956920599449	1.96882666038377	0.315886911826908	0.384389094048992
209.314870052219	1.96998090513514	0.316039146686098	0.384758076626439
208.059588533448	1.9712640246489	0.31628342751236	0.385270516631984
207.514086793562	1.97257011573094	0.316303910733269	0.385064650486542
208.419260144945	1.97299962785878	0.316119560270905	0.384083376306394
208.188488145505	1.97293881282999	0.316445002222293	0.384600043292127
